"App","Input","Offset","Count","Hex","Op","Arg","Left"
"Iced","6100","00000","01","61","popa","","01"
"Iced","6200","00000","02","6200","bound","ax,dword ptr [bx+si]","00"
"Iced","6300","00000","02","6300","arpl","[bx+si],ax","00"
"Iced","6400","00000","02","6400","(bad)","","00"
"Iced","6500","00000","02","6500","(bad)","","00"
"Iced","6600","00000","02","6600","(bad)","","00"
"Iced","6700","00000","02","6700","(bad)","","00"
"Iced","6800","00000","02","6800","(bad)","","00"
"Iced","6900","00000","02","6900","(bad)","","00"
"Iced","6A00","00000","02","6A00","push","0","00"
"Iced","6B00","00000","02","6B00","(bad)","","00"
"Iced","6C00","00000","01","6C","insb","","01"
"Iced","6D00","00000","01","6D","insw","","01"
"Iced","6E00","00000","01","6E","outsb","","01"
"Iced","6F00","00000","01","6F","outsw","","01"
"Iced","7000","00000","02","7000","jo","short 2","00"
"Iced","7100","00000","02","7100","jno","short 2","00"
"Iced","7200","00000","02","7200","jb","short 2","00"
"Iced","7300","00000","02","7300","jae","short 2","00"
"Iced","7400","00000","02","7400","je","short 2","00"
"Iced","7500","00000","02","7500","jne","short 2","00"
"Iced","7600","00000","02","7600","jbe","short 2","00"
"Iced","7700","00000","02","7700","ja","short 2","00"
"Iced","7800","00000","02","7800","js","short 2","00"
"Iced","7900","00000","02","7900","jns","short 2","00"
"Iced","7A00","00000","02","7A00","jp","short 2","00"
"Iced","7B00","00000","02","7B00","jnp","short 2","00"
"Iced","7C00","00000","02","7C00","jl","short 2","00"
"Iced","7D00","00000","02","7D00","jge","short 2","00"
"Iced","7E00","00000","02","7E00","jle","short 2","00"
"Iced","7F00","00000","02","7F00","jg","short 2","00"
"Iced","8000","00000","02","8000","(bad)","","00"
"Iced","8100","00000","02","8100","(bad)","","00"
"Iced","8200","00000","02","8200","(bad)","","00"
"Iced","8300","00000","02","8300","(bad)","","00"
"Iced","8400","00000","02","8400","test","[bx+si],al","00"
"Iced","8500","00000","02","8500","test","[bx+si],ax","00"
"Iced","8600","00000","02","8600","xchg","al,[bx+si]","00"
"Iced","8700","00000","02","8700","xchg","ax,[bx+si]","00"
"Iced","8800","00000","02","8800","mov","[bx+si],al","00"
"Iced","8900","00000","02","8900","mov","[bx+si],ax","00"
"Iced","8A00","00000","02","8A00","mov","al,[bx+si]","00"
"Iced","8B00","00000","02","8B00","mov","ax,[bx+si]","00"
"Iced","8C00","00000","02","8C00","mov","[bx+si],es","00"
"Iced","8D00","00000","02","8D00","lea","ax,[bx+si]","00"
"Iced","8E00","00000","02","8E00","mov","es,[bx+si]","00"
"Iced","8F00","00000","02","8F00","pop","word ptr [bx+si]","00"
"Iced","9000","00000","01","90","nop","","01"
"Iced","9100","00000","01","91","xchg","cx,ax","01"
"Iced","9200","00000","01","92","xchg","dx,ax","01"
"Iced","9300","00000","01","93","xchg","bx,ax","01"
"Iced","9400","00000","01","94","xchg","sp,ax","01"
"Iced","9500","00000","01","95","xchg","bp,ax","01"
"Iced","9600","00000","01","96","xchg","si,ax","01"
"Iced","9700","00000","01","97","xchg","di,ax","01"
"Iced","9800","00000","01","98","cbw","","01"
"Iced","9900","00000","01","99","cwd","","01"
"Iced","9A00","00000","02","9A00","(bad)","","00"
