"App","Input","Offset","Count","Hex","Op","Arg","Left"
"Nasm","9F01","00000","01","9F","lahf","","01"
"Nasm","A001","00000","01","A0","db","0xa0","01"
"Nasm","A101","00000","01","A1","db","0xa1","01"
"Nasm","A201","00000","01","A2","db","0xa2","01"
"Nasm","A301","00000","01","A3","db","0xa3","01"
"Nasm","A401","00000","01","A4","movsb","","01"
"Nasm","A501","00000","01","A5","movsw","","01"
"Nasm","A601","00000","01","A6","cmpsb","","01"
"Nasm","A701","00000","01","A7","cmpsw","","01"
"Nasm","A801","00000","02","A801","test","al,0x1","00"
"Nasm","A901","00000","01","A9","db","0xa9","01"
"Nasm","AA01","00000","01","AA","stosb","","01"
"Nasm","AB01","00000","01","AB","stosw","","01"
"Nasm","AC01","00000","01","AC","lodsb","","01"
"Nasm","AD01","00000","01","AD","lodsw","","01"
"Nasm","AE01","00000","01","AE","scasb","","01"
"Nasm","AF01","00000","01","AF","scasw","","01"
"Nasm","B001","00000","02","B001","mov","al,0x1","00"
"Nasm","B101","00000","02","B101","mov","cl,0x1","00"
"Nasm","B201","00000","02","B201","mov","dl,0x1","00"
"Nasm","B301","00000","02","B301","mov","bl,0x1","00"
"Nasm","B401","00000","02","B401","mov","ah,0x1","00"
"Nasm","B501","00000","02","B501","mov","ch,0x1","00"
"Nasm","B601","00000","02","B601","mov","dh,0x1","00"
"Nasm","B701","00000","02","B701","mov","bh,0x1","00"
"Nasm","B801","00000","01","B8","db","0xb8","01"
"Nasm","B901","00000","01","B9","db","0xb9","01"
"Nasm","BA01","00000","01","BA","db","0xba","01"
"Nasm","BB01","00000","01","BB","db","0xbb","01"
"Nasm","BC01","00000","01","BC","db","0xbc","01"
"Nasm","BD01","00000","01","BD","db","0xbd","01"
"Nasm","BE01","00000","01","BE","db","0xbe","01"
"Nasm","BF01","00000","01","BF","db","0xbf","01"
"Nasm","C001","00000","01","C0","db","0xc0","01"
"Nasm","C101","00000","01","C1","db","0xc1","01"
"Nasm","C201","00000","01","C2","db","0xc2","01"
"Nasm","C301","00000","01","C3","ret","","01"
"Nasm","C401","00000","02","C401","les","ax,[bx+di]","00"
"Nasm","C501","00000","02","C501","lds","ax,[bx+di]","00"
"Nasm","C601","00000","01","C6","db","0xc6","01"
"Nasm","C701","00000","01","C7","db","0xc7","01"
"Nasm","C801","00000","01","C8","db","0xc8","01"
"Nasm","C901","00000","01","C9","leave","","01"
"Nasm","CA01","00000","01","CA","db","0xca","01"
"Nasm","CB01","00000","01","CB","retf","","01"
"Nasm","CC01","00000","01","CC","int3","","01"
"Nasm","CD01","00000","02","CD01","int","0x1","00"
"Nasm","CE01","00000","01","CE","into","","01"
"Nasm","CF01","00000","01","CF","iret","","01"
"Nasm","D001","00000","02","D001","rol","byte [bx+di],1","00"
"Nasm","D101","00000","02","D101","rol","word [bx+di],1","00"
"Nasm","D201","00000","02","D201","rol","byte [bx+di],cl","00"
"Nasm","D301","00000","02","D301","rol","word [bx+di],cl","00"
"Nasm","D401","00000","02","D401","aam","0x1","00"
"Nasm","D501","00000","02","D501","aad","0x1","00"
"Nasm","D601","00000","01","D6","salc","","01"
"Nasm","D701","00000","01","D7","xlatb","","01"
"Nasm","D801","00000","02","D801","fadd","dword [bx+di]","00"
"Nasm","D901","00000","02","D901","fld","dword [bx+di]","00"
"Nasm","DA01","00000","02","DA01","fiadd","dword [bx+di]","00"
"Nasm","DB01","00000","02","DB01","fild","dword [bx+di]","00"
"Nasm","DC01","00000","02","DC01","fadd","qword [bx+di]","00"
"Nasm","DD01","00000","02","DD01","fld","qword [bx+di]","00"
"Nasm","DE01","00000","02","DE01","fiadd","word [bx+di]","00"
"Nasm","DF01","00000","02","DF01","fild","word [bx+di]","00"
"Nasm","E001","00000","02","E001","loopne","0x3","00"
"Nasm","E101","00000","02","E101","loope","0x3","00"
"Nasm","E201","00000","02","E201","loop","0x3","00"
"Nasm","E301","00000","02","E301","jcxz","0x3","00"
"Nasm","E401","00000","02","E401","in","al,0x1","00"
"Nasm","E501","00000","02","E501","in","ax,0x1","00"
"Nasm","E601","00000","02","E601","out","0x1,al","00"
"Nasm","E701","00000","02","E701","out","0x1,ax","00"
"Nasm","E801","00000","01","E8","db","0xe8","01"
"Nasm","E901","00000","01","E9","db","0xe9","01"
"Nasm","EA01","00000","01","EA","db","0xea","01"
"Nasm","EB01","00000","02","EB01","jmp","short 0x3","00"
"Nasm","EC01","00000","01","EC","in","al,dx","01"
